OID,CID,longitude,latitude
9363,3,-121.3851848,31.9538519
2394,3,-119.0627841,31.95456104
8251,3,-119.8804546,31.9600523
6456,3,-118.3452209,31.9611711
5098,3,-118.2046073,31.9614084
2507,3,-120.9561759,31.96220463
7086,3,-119.589583,31.96320093
1910,3,-120.0029454,31.96411939
6336,3,-119.4103535,31.96473274
8678,3,-119.5839459,31.96500102
7895,3,-121.3328808,31.96850275
2310,3,-119.8465167,31.97070083
8087,3,-121.1741131,31.97188264
4986,3,-121.7825964,31.97203995
6812,3,-121.5814101,31.97215723
7588,3,-121.7760961,31.97216453
1955,3,-119.8894414,31.97332491
9797,3,-120.3453128,31.97375394
3643,3,-120.6286464,31.97531586
5325,3,-118.6714957,31.97883344
4220,3,-120.0609743,31.98028746
3232,3,-121.4878939,31.98037857
4081,3,-118.9825518,31.98189436
5383,3,-121.4754744,31.98224388
7611,3,-120.9643794,31.98340157
8294,3,-120.4188476,31.98429408
172,3,-118.9991221,31.98456301
9706,3,-120.6534558,31.98596343
4928,3,-119.3984697,31.98609543
4980,3,-120.1746207,31.9861681
7720,3,-119.9942008,31.98630228
2900,3,-118.3776087,31.98642214
2539,3,-120.3402377,31.98734498
7157,3,-119.2504999,31.98841381
2958,3,-120.7518111,31.98879531
3056,3,-121.1414833,31.99019934
9730,3,-118.5308757,31.99056615
5842,3,-120.031263,31.99096773
3575,3,-120.6517299,31.99121698
3580,3,-121.8385508,31.99292079
9498,3,-119.2124919,31.99432013
9099,3,-121.820748,31.99439642
5729,3,-118.7192334,31.99483709
9097,3,-119.2963997,31.99517669
3518,3,-121.1474856,31.99676312
6281,3,-119.3849197,31.99680041
279,3,-119.3522637,31.99876037
7367,3,-121.4173794,31.99898431
6198,3,-119.0896784,31.99925246
9055,3,-121.3317534,31.99986354
8538,3,-120.8888689,31.99999348
8641,3,-120.5919317,32.00067902
1840,3,-118.5316713,32.00291935
7840,3,-121.4926221,32.00293414
5275,3,-120.2117097,32.00400556
7333,3,-120.3391595,32.0090922
5652,3,-118.7397353,32.00981072
392,3,-121.3482754,32.01010915
861,3,-120.937275,32.01311588
7239,3,-121.118765,32.01448086
2250,3,-119.525968,32.01464552
8714,3,-119.1682974,32.0160664
1431,3,-118.5660398,32.01679528
53,3,-121.7099937,32.0182977
5963,3,-118.8556146,32.01900804
7922,3,-120.7295499,32.02182182
4466,3,-118.4647358,32.02282056
6029,3,-119.1582802,32.02333186
2223,3,-118.2195762,32.02663084
4160,3,-121.6736657,32.0275404
2142,3,-120.8050662,32.02855157
3961,3,-121.3531474,32.02979384
7395,3,-120.6357635,32.03023462
5600,3,-120.3368229,32.0328766
3490,3,-119.2517975,32.03484971
1705,3,-119.38246,32.03805872
9818,3,-118.1728389,32.03825372
6284,3,-118.5141587,32.03830457
3929,3,-120.8406612,32.03897612
1090,3,-119.015478,32.03987225
9157,3,-118.9455687,32.04086845
1124,3,-118.9698079,32.04159003
7884,3,-120.6781926,32.0419251
6572,3,-118.8888235,32.04441221
3810,3,-121.4462416,32.04489323
2666,3,-120.1557339,32.04517294
1215,3,-118.6604193,32.04521048
6851,3,-119.8474327,32.04563823
4720,3,-121.6697698,32.04655857
5669,3,-119.2751878,32.04889869
3719,3,-119.4860199,32.04902413
3389,3,-120.671197,32.05030589
1646,3,-119.3926615,32.05220806
8885,3,-121.1639,32.05514331
938,3,-119.3138052,32.05630641
6503,3,-119.3594008,32.0574963
6238,3,-118.4208902,32.05768538
3103,3,-118.2420122,32.05810751
8954,3,-120.5611319,32.0585813
3182,3,-121.0963473,32.05858356
4284,3,-118.2076473,32.05880643
855,3,-119.0136615,32.05931043
1784,3,-121.488584,32.05954317
2671,3,-120.2161578,32.06152339
6021,3,-118.1561967,32.06155664
9444,3,-119.3260301,32.06214981
414,3,-119.4216061,32.06240825
6371,3,-118.5035637,32.06244389
9174,3,-118.9950401,32.064024
6370,3,-121.3409211,32.06620757
8473,3,-120.1591975,32.06837184
783,3,-120.8767169,32.06846289
1409,3,-120.6523805,32.06883353
5021,3,-120.4908677,32.06941855
1933,3,-118.3985774,32.06998156
7820,3,-118.4467821,32.07233931
1190,3,-121.6600689,32.07259787
6020,3,-121.563345,32.07365662
9594,3,-120.9067979,32.07543986
3717,3,-120.1043152,32.07713548
3910,3,-119.3324768,32.07841026
6351,3,-119.5238819,32.07921855
529,3,-121.7818602,32.07948809
2348,3,-121.1729681,32.08047486
1888,3,-118.1670793,32.08098022
752,3,-120.6805615,32.08148695
1017,3,-118.1331716,32.08199935
5839,3,-121.1801331,32.08397606
5027,3,-118.4745943,32.08425436
1664,3,-119.7256892,32.08566512
2345,3,-118.241504,32.08567045
521,3,-120.4527449,32.08712675
991,3,-119.3095431,32.08974235
3152,3,-121.5962743,32.09058682
3555,3,-121.3128786,32.09061012
8217,3,-120.8993566,32.09155731
1269,3,-118.2051237,32.0919428
3839,3,-118.8654363,32.09372444
4564,3,-120.46486,32.09419583
688,3,-119.5225324,32.09528185
5637,3,-120.6442934,32.09708007
4122,3,-121.4726008,32.09752416
2118,3,-121.7476051,32.09754102
342,3,-121.8305956,32.09807584
165,3,-119.171123,32.09847668
9255,3,-121.8496575,32.10255305
509,3,-119.6868892,32.10512571
3625,3,-121.5166033,32.10516612
3236,3,-120.8747426,32.10589974
2143,3,-118.6521465,32.1090069
1070,3,-118.2267601,32.10951132
6831,3,-119.2856938,32.10971572
4161,3,-121.0914976,32.1128015
3106,3,-120.7961824,32.11460982
9587,3,-120.6123047,32.11482484
7448,3,-119.6271337,32.11759063
8900,3,-118.4380015,32.11981333
2256,3,-120.2196375,32.12040656
6501,3,-120.4903219,32.12062687
7731,3,-119.8926894,32.12130339
9526,3,-118.2114705,32.12242947
9177,3,-118.2916166,32.12389512
5929,3,-119.8015396,32.1242903
4718,3,-119.5831501,32.12521988
1616,3,-120.2770249,32.12531276
5869,3,-120.8047796,32.12582253
5144,3,-118.2700863,32.1270022
4389,3,-119.5652825,32.127204
3397,3,-120.8920364,32.1281308
8036,3,-118.09887,32.12996268
2259,3,-118.6869531,32.13020656
8244,3,-121.5623978,32.1302585
6082,3,-120.9938777,32.1340728
9135,3,-120.4381493,32.13421765
5181,3,-121.806165,32.13545069
5759,3,-120.2723953,32.13574819
9284,3,-120.2005605,32.13623244
7852,3,-118.6948303,32.13940421
1342,3,-121.7767252,32.14111457
5057,3,-121.9764278,32.14315214
3893,3,-119.2182436,32.14593814
5950,3,-120.605629,32.14597769
5584,3,-118.3010208,32.14642298
6000,3,-119.4411435,32.14750114
7959,3,-121.8432439,32.14762234
4788,3,-120.260129,32.14822314
5570,3,-121.5454522,32.14823686
6990,3,-120.6863215,32.1483543
6747,3,-120.6464516,32.14993547
5062,3,-120.0298398,32.15116133
9541,3,-119.5757028,32.15222769
5011,3,-120.9890271,32.15282221
8068,3,-120.5028472,32.15321332
2070,3,-121.2699466,32.15368397
2268,3,-121.7323184,32.15387876
9966,3,-121.4760843,32.15582831
8369,3,-121.6295412,32.15867802
8342,3,-118.3942531,32.15905056
976,3,-121.9299955,32.15978962
5928,3,-119.8093088,32.16163022
4104,3,-120.2075415,32.16341884
6145,3,-121.140453,32.16384526
5412,3,-121.8822874,32.16429953
9201,3,-119.8916294,32.16462432
3310,3,-121.4619693,32.1650768
6961,3,-120.6054986,32.16745466
9708,3,-121.7657827,32.16807833
639,3,-121.9387004,32.16825707
4203,3,-118.5600502,32.16891837
1246,3,-120.4690006,32.16977657
6339,3,-119.9314447,32.17020888
2398,3,-120.1607451,32.17194958
1659,3,-118.133261,32.17223347
3073,3,-119.4903261,32.17444559
1706,3,-119.2967563,32.17591761
317,3,-121.0869904,32.17676912
7718,3,-120.1756721,32.17723864
904,3,-121.4798282,32.17862561
1205,3,-119.7396099,32.17929284
5867,3,-118.6205921,32.17995835
3628,3,-119.6862502,32.18004981
5086,3,-121.648421,32.18055553
9577,3,-119.1211639,32.18236886
2079,3,-119.1310293,32.18293265
1370,3,-118.2661805,32.18315414
961,3,-119.7652014,32.18327508
3280,3,-121.611898,32.18452205
8356,3,-118.7419257,32.18484851
7936,3,-120.4354639,32.18587152
7358,3,-119.8703421,32.18614945
1012,3,-121.2092081,32.18746145
7800,3,-120.0317536,32.19016473
9842,3,-120.4790827,32.19171687
970,3,-119.6618432,32.19223286
7774,3,-121.6462697,32.19346083
2105,3,-120.9818243,32.19372557
7246,3,-119.4003615,32.19385725
3206,3,-121.7771352,32.19446373
3468,3,-118.4082936,32.19522011
3494,3,-118.2952054,32.19606502
8431,3,-118.3738661,32.19757185
6763,3,-120.6171628,32.19769552
6673,3,-121.7458325,32.19780594
4345,3,-119.7308733,32.19801119
9411,3,-119.9345519,32.20052281
8674,3,-120.7954435,32.20301109
1688,3,-119.5112869,32.2033629
210,3,-121.9195165,32.20405065
2003,3,-121.9980798,32.20409066
984,3,-119.3762637,32.2054633
4238,3,-121.9220853,32.20644947
6622,3,-120.375739,32.2064953
4321,3,-120.5940825,32.2084886
3304,3,-120.7018505,32.20904412
3450,3,-118.5976509,32.20946683
2000,3,-118.7507945,32.21196422
5866,3,-120.7530924,32.21310329
8922,3,-119.9508766,32.21314958
9989,3,-118.9041374,32.21383292
2534,3,-120.7843312,32.21419133
6291,3,-121.1332415,32.21434844
4229,3,-120.6780931,32.21638247
5295,3,-118.4951919,32.21670909
2291,3,-119.9555373,32.21768662
8651,3,-118.1688628,32.2178886
4219,3,-118.0423404,32.2180915
2429,3,-120.723632,32.22249029
8455,3,-122.02051,32.22306355
6857,3,-119.2590817,32.2265141
7880,3,-118.823124,32.22705067
8959,3,-119.7452682,32.2286544
2652,3,-119.1579272,32.22869635
3105,3,-121.5220901,32.2301007
7846,3,-118.1100631,32.23091462
6066,3,-118.4140645,32.23236559
361,3,-119.9643972,32.23396688
1498,3,-121.5422002,32.23703736
5106,3,-120.1187534,32.23786356
2022,3,-118.8539775,32.23939248
5382,3,-119.9247549,32.23961422
6732,3,-120.5317689,32.23975718
1118,3,-118.9946404,32.24092434
1245,3,-119.4023896,32.24229106
1116,3,-119.0597997,32.24258282
6708,3,-119.4058822,32.24365065
1091,3,-121.7804111,32.24392325
4273,3,-121.5320244,32.24443311
6133,3,-121.5279397,32.24540217
1021,3,-118.4028519,32.24576116
8640,3,-119.642157,32.24791442
1200,3,-118.2048256,32.24807302
1927,3,-120.3545081,32.24808664
7199,3,-119.4714886,32.2487041
2527,3,-118.5685307,32.24881149
3633,3,-120.5404488,32.24895385
3745,3,-119.5430085,32.24905156
9945,3,-118.8647421,32.24906778
588,3,-118.088076,32.2495165
4313,3,-120.6862531,32.24953458
5630,3,-118.3738133,32.24983105
282,3,-120.9448506,32.25175625
3400,3,-120.7771842,32.25378765
9982,3,-120.626216,32.25435407
6046,3,-121.6644926,32.2544982
7682,3,-119.9781995,32.25590909
1293,3,-119.8758931,32.25607698
7641,3,-121.8939012,32.25612951
8550,3,-120.2332368,32.25794097
4962,3,-118.926086,32.26068391
518,3,-121.4685493,32.26178749
7389,3,-120.0387199,32.26243818
605,3,-119.332418,32.26340312
1861,3,-120.3280766,32.26351912
9560,3,-119.6180503,32.2636908
4744,3,-119.6004708,32.26409076
4193,3,-118.4514513,32.26483936
3899,3,-119.8682088,32.264867
6731,3,-121.729378,32.26493632
8949,3,-119.2113398,32.26510962
4067,3,-119.2916823,32.2651181
5334,3,-121.3438094,32.26529725
6825,3,-119.7238853,32.2656429
625,3,-119.2528191,32.26606538
9718,3,-121.4658821,32.2663727
1054,3,-120.8108289,32.26813747
8883,3,-119.280023,32.26827493
9021,3,-120.7539487,32.27067944
5589,3,-122.0448692,32.272185
4487,3,-120.1790698,32.27364068
3080,3,-119.351757,32.27405224
1824,3,-120.5831957,32.27864399
6037,3,-121.1269965,32.27917679
5571,3,-119.7482244,32.28097189
8513,3,-121.7463452,32.28107949
4198,3,-119.7665325,32.28384477
8758,3,-118.1375881,32.2852669
9949,3,-121.9491203,32.286129
9379,3,-119.6440969,32.2864351
8458,3,-118.077378,32.286518
6568,3,-120.3497991,32.2865304
795,3,-119.9705584,32.28951215
5964,3,-120.2628218,32.28988125
9559,3,-118.3414619,32.29270289
1300,3,-118.1407287,32.29325084
3766,3,-118.7172087,32.29355338
1625,3,-120.8388412,32.29547724
4739,3,-118.6861173,32.29553264
9719,3,-118.7353192,32.29581956
5833,3,-121.9416689,32.2978357
3117,3,-121.2430629,32.29791372
8136,3,-121.6385258,32.29800808
740,3,-119.3764454,32.29801814
5374,3,-120.1222357,32.29834197
8048,3,-119.6235416,32.29965212
3592,3,-121.0025934,32.30102021
2662,3,-121.6195459,32.30212479
6997,3,-121.48224,32.30255992
1563,3,-121.5685429,32.30316544
1945,3,-120.2903194,32.30572216
2659,3,-121.1958817,32.30605046
6211,3,-120.6778047,32.3060923
9415,3,-119.3438606,32.30701408
2839,3,-118.2503071,32.31229598
4627,3,-118.0798861,32.3132731
5228,3,-118.0428143,32.31541506
7988,3,-119.8728695,32.32048042
9506,3,-118.1429744,32.32098275
7762,3,-120.2640162,32.32283515
5993,3,-118.1538238,32.32395724
3860,3,-119.9992278,32.32398857
8814,3,-118.1349511,32.32414095
5986,3,-119.9789868,32.32436746
4323,3,-119.5980392,32.32461712
1144,3,-118.8807299,32.32496699
4223,3,-120.7593038,32.32607167
428,3,-119.8403603,32.32809598
9270,3,-121.7826448,32.32927018
2024,3,-122.0723942,32.33041934
1787,3,-119.2650935,32.33067691
3933,3,-120.8331415,32.33141072
3195,3,-119.7561269,32.33310631
43,3,-118.600662,32.33383642
5361,3,-118.6644676,32.3377116
3006,3,-118.9176794,32.3386827
6247,3,-121.5404954,32.3389343
7066,3,-118.3655576,32.3406875
6334,3,-119.150131,32.34132677
9746,3,-119.6644505,32.34183801
2247,3,-121.5016431,32.34277453
2039,3,-120.402754,32.34285423
3168,3,-121.7249559,32.34317704
2741,3,-118.1563486,32.34329183
4040,3,-119.0189063,32.34343141
6428,3,-120.4952083,32.34905229
9235,3,-119.8351904,32.35037075
7260,3,-120.1481633,32.3516027
1575,3,-119.5453123,32.35170354
7807,3,-121.7771922,32.35178311
7312,3,-122.0437293,32.35403948
7745,3,-118.0273216,32.35470006
2019,3,-119.5982588,32.35481562
7830,3,-118.5925394,32.35528263
4057,3,-121.2684185,32.3561892
4582,3,-119.5750557,32.35629321
5091,3,-119.9182863,32.35640447
3564,3,-120.2809499,32.35691929
2705,3,-119.948111,32.35725314
6602,3,-120.7981205,32.36100494
2749,3,-119.653827,32.36270713
8366,3,-120.0918115,32.36298788
2230,3,-120.9968081,32.36357225
2564,3,-119.4256881,32.3641986
8137,3,-120.2042286,32.36497265
8316,3,-120.2339546,32.3659877
7625,3,-118.3676404,32.36638231
3434,3,-121.477079,32.36790331
6744,3,-119.2337288,32.36838352
6436,3,-120.0152382,32.36875934
2888,3,-118.5998813,32.36962286
4110,3,-121.58483,32.37094077
7969,3,-118.051818,32.37411104
9128,3,-120.6171092,32.37526489
6233,3,-118.0547346,32.37718536
4569,3,-119.9371317,32.37824876
1833,3,-119.1796204,32.38201272
7008,3,-118.2181882,32.38644916
6630,3,-120.4976468,32.39062233
7434,3,-121.8284343,32.3906366
6631,3,-119.2897368,32.39148418
7555,3,-121.7806239,32.39160538
1439,3,-119.9597757,32.39172413
4153,3,-119.5450054,32.39316258
6918,3,-120.6782398,32.39349632
2415,3,-119.1787841,32.39360632
3880,3,-118.6173156,32.39483153
6785,3,-122.0528002,32.39561095
8116,3,-120.9734922,32.39579643
7183,3,-119.2168876,32.39595303
4366,3,-119.57011,32.39639392
814,3,-122.1422267,32.39740731
4801,3,-121.9287009,32.39775743
4152,3,-122.0030994,32.39819131
1095,3,-118.9750277,32.39855781
4810,3,-119.8754166,32.39960003
9763,3,-119.7681584,32.40002856
6392,3,-119.6949971,32.40120189
6049,3,-120.0194543,32.40130086
7944,3,-119.2236295,32.40182083
39,3,-119.7640646,32.40379796
4164,3,-118.5091932,32.40440264
92,3,-120.0719666,32.40500965
463,3,-119.671012,32.40531343
4387,3,-117.971271,32.40587934
8375,3,-119.7546685,32.40593375
3112,3,-119.1640626,32.40695311
1056,3,-119.1845996,32.40811735
6399,3,-121.0844604,32.41439654
249,3,-120.7690988,32.41448084
4833,3,-118.685093,32.41493018
2231,3,-119.8364109,32.41522418
1480,3,-121.6561249,32.41533214
9241,3,-122.1383954,32.41556434
4716,3,-122.1051666,32.41669858
3477,3,-120.8476767,32.41846188
8761,3,-121.7831641,32.41847007
1981,3,-121.3359512,32.42059514
4975,3,-121.2392624,32.42240308
309,3,-119.5209789,32.42245897
1723,3,-119.2816974,32.42381064
2559,3,-118.8330361,32.42482582
6827,3,-121.3257383,32.42552124
3197,3,-119.0014693,32.42623899
1295,3,-122.1760989,32.4312155
1695,3,-120.5604676,32.43232756
8474,3,-117.9805695,32.43306394
9275,3,-119.7214,32.43343588
9408,3,-118.0121327,32.43381031
9196,3,-119.5295011,32.43417813
9920,3,-118.4733671,32.43842526
7322,3,-119.57182,32.43998345
3496,3,-118.6586519,32.44073042
3698,3,-120.5677735,32.44120442
2898,3,-122.1029768,32.44233752
3268,3,-118.6914293,32.44309119
3124,3,-120.4561234,32.44376294
7960,3,-119.8582846,32.4441666
6201,3,-118.96005,32.44535788
9033,3,-119.4432674,32.44603774
9447,3,-118.8300817,32.44692064
8279,3,-121.5805191,32.44915139
6962,3,-120.400248,32.44970338
8722,3,-119.9422309,32.45022282
6385,3,-120.3832786,32.45050421
3620,3,-119.7179985,32.45392775
6826,3,-122.1858477,32.45473081
8378,3,-121.430719,32.45476219
435,3,-120.3009859,32.45565006
5933,3,-122.0710613,32.45609755
2119,3,-119.2325757,32.45750447
8197,3,-122.0885234,32.45971104
5082,3,-119.456624,32.46043398
3406,3,-118.5154965,32.46228693
1132,3,-120.3803873,32.46252839
4808,3,-120.1791666,32.46419614
2014,3,-121.7255823,32.46647419
236,3,-120.7457632,32.4671006
4558,3,-118.7591941,32.46726192
2655,3,-121.2637524,32.46762341
3215,3,-118.772448,32.46840242
6216,3,-119.9234682,32.46935358
9049,3,-118.8189388,32.47117213
5443,3,-118.6512144,32.47168382
8727,3,-121.9142175,32.47183047
4867,3,-120.6408313,32.47287358
398,3,-121.4795196,32.47307477
6260,3,-119.3538395,32.47412761
3241,3,-118.1621973,32.4743048
2600,3,-120.6347801,32.47655816
388,3,-119.6762746,32.47725675
2201,3,-122.2379046,32.47732578
6340,3,-120.7231791,32.47750887
2852,3,-117.9592363,32.47963189
5250,3,-119.3638693,32.48042664
9375,3,-119.762924,32.48114505
9123,3,-119.3323308,32.48115878
9083,3,-119.1041005,32.48172857
5763,3,-121.2559978,32.48215425
8234,3,-121.5478279,32.48279828
2798,3,-121.3857059,32.48292446
7921,3,-121.9054174,32.48490234
2480,3,-121.2280307,32.48498325
572,3,-121.5541128,32.48514585
1502,3,-119.506469,32.48573604
7215,3,-120.8129682,32.48592655
2504,3,-120.1287566,32.48647267
6318,3,-121.8867552,32.48728552
2570,3,-120.39616,32.48761054
5708,3,-119.2077748,32.48844412
4442,3,-121.5878181,32.4886349
3430,3,-120.8414942,32.48882357
9785,3,-122.192024,32.48892191
3363,3,-118.9996292,32.49038612
6159,3,-121.8629456,32.49042248
9443,3,-118.3473116,32.49135039
420,3,-119.9830415,32.49160515
3009,3,-121.4341613,32.49171447
4454,3,-121.2875257,32.49241145
5604,3,-120.6385978,32.49359991
8346,3,-118.8385392,32.49404258
1371,3,-118.2924129,32.49626621
995,3,-118.4515277,32.4969008
15,3,-122.2189062,32.49970385
2961,3,-121.3110956,32.50006422
739,3,-118.5585268,32.50109524
7858,3,-120.5782283,32.50141118
875,3,-117.9491847,32.50146493
4093,3,-120.5908499,32.50298624
4533,3,-121.4727903,32.50298898
9812,3,-118.0076574,32.50347026
9567,3,-122.0660886,32.5053339
6120,3,-122.1329841,32.50592998
7058,3,-120.6759217,32.50673539
3539,3,-119.7366312,32.50934502
2237,3,-119.3649109,32.51203105
1684,3,-120.5273798,32.51319506
4719,3,-121.7472936,32.51377353
822,3,-119.5046323,32.51412075
9381,3,-121.3818229,32.51478232
4712,3,-119.9088979,32.51570778
962,3,-120.4931272,32.5166913
6382,3,-119.144705,32.51893004
5193,3,-120.5944135,32.51970813
4375,3,-121.5755737,32.52027021
9070,3,-118.0759815,32.52121145
6156,3,-120.3658552,32.52190034
2048,3,-122.0886623,32.52231052
6474,3,-121.5761768,32.52311258
7674,3,-120.3332454,32.52359864
5715,3,-119.0257008,32.52409056
9910,3,-121.7247617,32.52423341
6101,3,-121.0874209,32.52436652
2979,3,-118.5508531,32.5245843
491,3,-119.5691438,32.52585717
5291,3,-118.8738414,32.52602291
8578,3,-121.7664745,32.52745823
3466,3,-119.809289,32.52815135
3945,3,-119.1307588,32.52819761
664,3,-121.5764383,32.52892467
5561,3,-122.231735,32.53039076
9867,3,-119.5059641,32.53047145
1863,3,-120.8955767,32.53105522
3305,3,-120.070713,32.53289167
498,3,-119.841119,32.53306831
3253,3,-120.7401697,32.53316056
2819,3,-121.4114643,32.53630396
4131,3,-119.8440254,32.53666651
2949,3,-119.6627545,32.53682796
2407,3,-118.9829758,32.53718117
7084,3,-121.8249485,32.53727769
5455,3,-118.5537801,32.53844544
4215,3,-119.0363113,32.53849181
2333,3,-120.6254772,32.54001005
5272,3,-120.5003267,32.54007903
6214,3,-120.9525957,32.54148903
2482,3,-118.3317548,32.54155122
374,3,-117.976212,32.54176542
9668,3,-118.7636542,32.54230908
8829,3,-119.5644059,32.54231257
3275,3,-120.8559373,32.54433616
8273,3,-121.2889778,32.54490259
7592,3,-119.744438,32.54514273
3650,3,-120.0541726,32.54610402
8150,3,-120.26891,32.54675685
1501,3,-122.1781017,32.54782942
1922,3,-118.5764919,32.54825164
1140,3,-119.5562819,32.54932532
8672,3,-121.5204963,32.55187147
2505,3,-121.0545922,32.55219137
8636,3,-119.4066153,32.55389035
764,3,-119.5264479,32.55430942
2660,3,-117.2077534,32.55611335
2745,3,-119.0355088,32.55622542
446,3,-121.4130288,32.55636646
2931,3,-118.2861577,32.55697508
7643,3,-118.7625882,32.55765737
8083,3,-121.7020271,32.55825642
6733,3,-117.979578,32.55891705
2575,3,-121.5794556,32.56000588
3081,3,-119.1007292,32.5600108
7107,3,-121.2171074,32.56073873
9368,3,-121.7525129,32.56249935
5119,3,-119.443834,32.56265409
8339,3,-117.8696386,32.56306661
4100,3,-121.3807988,32.56480004
5898,3,-119.1093785,32.56480517
9317,3,-119.3204562,32.56630586
5840,3,-119.93388,32.56806549
5946,3,-118.0251484,32.56819338
8972,3,-121.8758566,32.5695185
1963,3,-118.3016011,32.56992772
3713,3,-119.6584797,32.57055107
3019,3,-119.9078454,32.57096453
4738,3,-121.2403214,32.57110566
565,3,-120.8908497,32.57282471
9647,3,-121.029558,32.57331318
4469,3,-120.8036432,32.57375248
3754,3,-120.6747688,32.57392673
1990,3,-122.1985252,32.57515634
3196,3,-120.0051738,32.57544379
3740,3,-118.4123114,32.5792897
1469,3,-117.4570388,32.58012887
5480,3,-121.4552611,32.58139045
6979,3,-121.7059379,32.58144534
3247,3,-120.8218982,32.58192005
8009,3,-120.397074,32.58412683
7847,3,-121.1091241,32.58424707
1694,3,-120.1475569,32.58562654
2987,3,-119.0800667,32.58612753
6724,3,-117.4564339,32.5863027
3857,3,-121.7042183,32.58683087
6254,3,-121.0651736,32.58757636
5596,3,-120.6466176,32.59004585
1459,3,-119.3281361,32.59109017
7251,3,-119.9552855,32.59120763
4913,3,-121.1621451,32.59209356
966,3,-117.1780257,32.59213419
9749,3,-121.6971263,32.59318349
802,3,-118.3904326,32.59342112
545,3,-119.2885017,32.59370224
8686,3,-118.8425309,32.59522116
3393,3,-120.9653424,32.59546246
8047,3,-122.0117354,32.59589371
8397,3,-118.9422233,32.5964569
7832,3,-122.255542,32.59763627
3670,3,-122.3283816,32.59808608
8960,3,-120.0097607,32.59835783
9043,3,-120.0374093,32.59879444
825,3,-121.6762949,32.59884394
2767,3,-119.2801466,32.59884915
1267,3,-120.1761344,32.60125114
7468,3,-120.6964189,32.60164265
4008,3,-118.3242203,32.60340587
2032,3,-117.3464224,32.60381158
1604,3,-119.0826218,32.60385951
3814,3,-118.643449,32.60396597
3510,3,-121.1927054,32.60626221
2058,3,-120.4156183,32.60789667
3375,3,-117.2556789,32.60803901
1244,3,-122.3399877,32.60993945
4514,3,-119.7035597,32.61031409
8429,3,-118.3502849,32.61101119
6268,3,-118.7590994,32.6119661
3701,3,-119.2291111,32.61305961
4183,3,-118.3315562,32.61575916
4085,3,-121.6662478,32.61600373
4384,3,-121.1244428,32.61694848
8836,3,-118.5612831,32.61741514
1210,3,-121.3696954,32.61845252
4289,3,-118.0926919,32.61912174
7665,3,-121.1254292,32.6191516
28,3,-119.9817342,32.62101697
6369,3,-120.3586452,32.62228858
1875,3,-118.1731497,32.6229393
7964,3,-121.4480213,32.62316864
2427,3,-121.6645537,32.62470118
6957,3,-118.6680158,32.62640264
425,3,-120.8654109,32.62716931
492,3,-121.5500102,32.62802758
5084,3,-117.1578974,32.62888955
5798,3,-119.7908822,32.63132186
9310,3,-121.5303708,32.63167232
7789,3,-120.8752503,32.63200035
350,3,-117.7835158,32.63277913
7057,3,-120.4961025,32.63394165
52,3,-117.8246683,32.63411633
8447,3,-118.1136067,32.63419472
3485,3,-118.5198405,32.63541019
8292,3,-117.7244688,32.63557015
9685,3,-119.231358,32.63756498
5394,3,-119.0775542,32.63875927
9983,3,-117.8715338,32.63938829
1752,3,-121.8399241,32.63942361
8908,3,-120.6341209,32.63944346
6401,3,-119.2829011,32.64291174
8354,3,-118.4200203,32.64379544
8956,3,-120.7677817,32.64393653
2101,3,-117.6589123,32.64397627
141,3,-122.2005027,32.64438349
8832,3,-117.5027698,32.64511553
4992,3,-117.9491138,32.64538353
6953,3,-120.3763194,32.64540245
1841,3,-118.8530293,32.64668279
9238,3,-122.3598783,32.64720829
1961,3,-119.0291382,32.64752181
1800,3,-117.2061215,32.64820566
8525,3,-120.6193551,32.64907106
7618,3,-118.1053613,32.64912355
3524,3,-120.2027209,32.64914747
1730,3,-117.5989291,32.65049713
4195,3,-121.002198,32.65082987
6923,3,-118.2105364,32.65101004
2440,3,-117.8610395,32.65129627
4379,3,-121.1401066,32.65309633
2023,3,-121.9872993,32.65330976
460,3,-117.3292108,32.65574096
2209,3,-118.8384456,32.65577262
2802,3,-118.6747703,32.65592085
234,3,-121.6311261,32.65636088
3407,3,-118.6002955,32.65646172
7515,3,-119.3639654,32.65706048
815,3,-117.3815532,32.65713012
4205,3,-117.6422537,32.65752458
3328,3,-120.3572136,32.65753915
7590,3,-122.3078376,32.65877447
8742,3,-119.5174612,32.65912503
4424,3,-117.4039106,32.65932981
5834,3,-119.2700775,32.65971853
3428,3,-121.6765793,32.66060386
1381,3,-119.320677,32.66115946
4755,3,-120.5266534,32.66204116
9943,3,-122.057274,32.66322757
6364,3,-120.9223104,32.66421403
1317,3,-117.4906664,32.66626924
3832,3,-117.6585065,32.6672645
5734,3,-118.0721615,32.66788929
4463,3,-119.8489293,32.66895084
1356,3,-121.1131335,32.67063176
8080,3,-118.3316618,32.67113797
5311,3,-119.1930949,32.67137486
684,3,-118.721601,32.67205724
2141,3,-120.4552424,32.67217782
9970,3,-121.9684313,32.67225482
3695,3,-121.572755,32.6733341
7861,3,-119.9978467,32.67355327
3435,3,-121.4372579,32.67457214
5251,3,-118.291101,32.67552846
3732,3,-120.8256891,32.67589152
6750,3,-117.4596889,32.67649824
2739,3,-118.4095941,32.67675555
6427,3,-118.7570856,32.67716282
3665,3,-121.8212867,32.67717278
7065,3,-121.0101913,32.67902236
9198,3,-119.5820689,32.6792934
9047,3,-120.1942924,32.68055945
6524,3,-121.1660448,32.68068997
2710,3,-118.4309075,32.68070127
